date_ingested,decklist_id,favorites,likes,comments
2025-07-23T10:00:14.907Z,42103,0,0,0
2025-07-23T10:00:15.417Z,42104,0,0,0
2025-07-23T10:00:15.896Z,42105,0,0,0
2025-07-23T10:00:16.369Z,42106,0,0,0
2025-07-23T10:00:16.822Z,42107,0,1,0
2025-07-23T10:00:17.301Z,42108,7,15,4
2025-07-23T10:00:17.774Z,42109,17,23,5
2025-07-23T10:00:18.300Z,42110,11,17,0
2025-07-23T10:00:18.760Z,42111,0,0,0
2025-07-23T10:00:19.228Z,42112,0,0,0
2025-07-23T10:00:19.717Z,42113,0,0,0
2025-07-23T10:00:20.191Z,42114,0,0,0
2025-07-23T10:00:21.491Z,42068,0,0,0
2025-07-23T10:00:22.048Z,42069,0,0,0
2025-07-23T10:00:22.561Z,42070,0,0,0
2025-07-23T10:00:23.060Z,42071,0,0,0
2025-07-23T10:00:23.603Z,42072,0,0,0
2025-07-23T10:00:24.138Z,42073,0,0,0
2025-07-23T10:00:24.643Z,42074,0,0,0
2025-07-23T10:00:25.186Z,42075,0,0,0
2025-07-23T10:00:25.698Z,42076,0,0,0
2025-07-23T10:00:26.188Z,42077,0,0,0
2025-07-23T23:10:55.473Z,42078,1,1,0
2025-07-23T10:00:27.180Z,42079,0,0,0
2025-07-23T10:00:27.643Z,42080,0,0,0
2025-07-23T23:10:48.310Z,42083,0,0,0
2025-07-23T10:00:28.578Z,42084,0,0,0
2025-07-23T10:00:29.040Z,42087,0,1,0
2025-07-23T10:00:29.517Z,42088,0,0,0
2025-07-23T22:51:49.127Z,42089,0,0,0
2025-07-23T22:21:57.014Z,42090,0,0,0
2025-07-23T10:00:30.974Z,42091,0,0,0
2025-07-23T10:00:31.453Z,42092,0,0,0
2025-07-23T23:04:19.362Z,42093,1,1,0
2025-07-23T10:00:32.475Z,42094,0,0,0
2025-07-23T10:00:32.984Z,42095,0,0,0
2025-07-23T10:00:33.463Z,42096,0,0,0
2025-07-23T10:00:33.925Z,42097,0,0,0
2025-07-23T10:00:34.408Z,42098,0,0,0
2025-07-23T10:00:34.884Z,42099,0,0,0
2025-07-23T23:10:51.702Z,42053,0,0,0
2025-07-23T10:00:36.666Z,42057,0,1,0
2025-07-23T10:00:37.124Z,42058,0,0,0
2025-07-23T10:00:37.585Z,42059,0,0,0
2025-07-23T10:00:38.058Z,42060,2,1,0
2025-07-23T10:00:38.525Z,42063,0,0,0
2025-12-14T03:58:53.130Z,42064,121,181,20
2025-07-23T10:00:39.546Z,42065,0,0,0
2025-07-23T10:00:40.012Z,42066,0,0,0
2025-07-23T10:00:40.535Z,42067,0,0,0
2025-07-23T23:03:01.639Z,42031,0,0,0
2025-07-23T10:00:42.390Z,42032,0,0,0
2025-07-23T23:10:45.256Z,42033,0,0,0
2025-07-23T10:00:43.362Z,42035,21,32,0
2025-07-23T10:00:43.825Z,42036,7,7,2
2025-07-23T23:10:51.230Z,42037,0,0,0
2025-07-23T10:00:45.448Z,42038,0,0,0
2025-07-23T23:10:15.239Z,42039,1,3,0
2025-07-23T22:42:08.186Z,42040,0,0,0
2025-07-23T10:00:46.819Z,42041,0,0,0
2025-07-23T22:17:39.132Z,42042,0,0,1
2025-07-23T10:00:47.758Z,42045,0,0,0
2025-07-23T10:00:48.221Z,42046,0,0,0
2025-07-23T10:00:48.676Z,42047,0,0,0
2025-07-23T10:00:49.147Z,42048,0,0,0
2025-07-23T23:10:54.076Z,42049,0,0,0
2025-07-23T10:00:50.142Z,42050,0,0,0
2025-07-23T10:00:50.604Z,42051,0,0,0
2025-07-23T22:21:22.905Z,42052,0,0,0
2025-07-23T22:57:47.492Z,41995,0,0,0
2025-07-23T10:00:52.890Z,41996,0,0,0
2025-07-23T10:00:53.387Z,41997,0,0,0
2025-07-23T10:00:53.848Z,41998,0,0,0
2025-07-23T10:00:54.377Z,41999,0,0,0
2025-07-23T10:00:54.832Z,42000,0,0,0
2025-07-23T22:54:28.064Z,42001,0,1,0
2025-07-23T10:00:55.785Z,42002,0,0,0
2025-07-23T10:00:56.283Z,42003,0,0,0
2025-07-23T10:00:56.755Z,42004,0,0,0
2025-07-23T10:00:57.237Z,42005,0,0,0
2025-07-23T10:00:57.703Z,42006,0,0,0
2025-07-23T10:00:58.177Z,42007,0,0,0
2025-07-23T10:00:58.651Z,42008,0,0,0
2025-07-23T10:00:59.136Z,42009,0,0,0
2025-07-23T10:00:59.628Z,42010,0,0,0
2025-07-23T10:01:00.105Z,42011,0,0,0
2025-07-23T10:01:00.578Z,42012,0,0,0
2025-07-23T10:01:01.049Z,42013,0,0,0
2025-07-23T10:01:01.514Z,42014,0,0,0
2025-07-23T10:01:01.974Z,42015,0,0,0
2025-07-23T22:14:58.998Z,42016,0,0,0
2025-07-23T23:10:34.967Z,42017,0,1,0
2025-07-23T10:01:03.354Z,42018,0,0,0
2025-07-23T10:01:03.815Z,42019,0,0,0
2025-07-23T23:10:52.672Z,42020,0,0,0
2025-07-23T10:01:04.745Z,42021,0,0,0
2025-07-23T10:01:05.199Z,42022,1,1,0
2025-07-23T10:01:05.672Z,42023,0,0,0
2025-07-23T10:01:06.196Z,42024,0,0,0
2025-07-23T22:55:19.335Z,42025,0,1,0
2025-07-23T10:01:07.196Z,42026,0,0,0
2025-07-23T10:01:07.672Z,42027,0,0,0
2025-07-23T10:01:08.138Z,42028,0,1,0
2025-07-23T10:01:08.603Z,42029,0,0,0
2025-07-23T10:01:09.063Z,42030,0,0,0
2025-07-23T10:01:10.457Z,41944,0,0,0
2025-07-23T23:08:21.638Z,41945,0,0,0
2025-07-23T10:01:11.417Z,41946,0,0,0
2025-07-23T10:01:11.883Z,41947,0,0,0
2025-07-23T10:01:12.350Z,41948,0,0,0
2025-07-23T10:01:12.866Z,41949,0,0,0
2025-07-23T10:01:13.343Z,41950,0,0,0
2025-07-23T10:01:13.872Z,41951,0,0,0
2025-07-23T10:01:14.353Z,41952,0,0,0
2025-07-23T10:01:14.878Z,41953,0,0,0
2025-07-23T10:01:15.341Z,41954,0,0,0
2025-07-23T10:01:15.845Z,41955,0,0,0
2025-07-23T10:01:16.321Z,41956,0,0,0
2025-07-23T10:01:16.783Z,41957,0,0,0
2025-07-23T23:10:06.209Z,41958,14,22,1
2025-07-23T23:08:56.830Z,41959,1,1,1
2025-07-23T23:04:51.572Z,41960,2,5,0
2025-07-23T23:10:36.856Z,41962,0,0,0
2025-07-23T10:01:20.170Z,41963,0,0,0
2025-07-23T10:01:20.623Z,41964,0,0,0
2025-07-23T10:01:21.092Z,41965,0,0,0
2025-07-23T10:01:21.553Z,41966,0,0,0
2025-07-23T23:10:45.770Z,41967,1,2,2
2025-07-23T10:01:22.510Z,41968,0,0,0
2025-07-23T10:01:22.983Z,41969,0,0,0
2025-07-23T10:01:23.450Z,41970,0,0,0
2025-07-23T10:01:23.930Z,41971,0,0,0
2025-07-23T10:01:24.415Z,41972,1,1,0
2025-07-23T10:01:24.882Z,41973,0,0,0
2025-07-23T22:48:38.012Z,41974,0,0,0
2025-07-23T10:01:25.867Z,41975,0,0,0
2025-07-23T10:01:26.347Z,41976,0,0,0
2025-07-23T10:01:26.824Z,41977,0,0,0
2025-07-23T10:01:27.320Z,41978,0,0,0
2025-07-23T10:01:27.801Z,41979,0,0,0
2025-07-23T10:01:28.277Z,41980,0,0,0
2025-07-23T10:01:28.748Z,41981,0,0,0
2025-07-23T10:01:29.229Z,41982,0,0,0
2025-07-23T10:01:29.774Z,41983,0,0,0
2025-07-23T10:01:30.252Z,41984,0,0,0
2025-07-23T10:01:30.714Z,41985,0,0,0
2025-07-23T10:01:31.177Z,41986,0,0,0
2025-07-23T10:01:31.644Z,41987,1,1,0
2025-07-23T10:01:32.096Z,41988,0,0,0
2025-07-23T10:01:32.584Z,41989,0,0,0
2025-07-23T10:01:33.205Z,41990,0,0,0
2025-07-23T10:01:33.695Z,41991,0,0,0
2025-07-23T10:01:34.209Z,41992,0,0,0
2025-07-23T10:01:34.696Z,41993,0,0,0
2025-07-23T10:01:35.174Z,41994,0,0,0
2025-07-23T23:10:42.308Z,41923,0,0,0
2025-07-23T23:10:32.594Z,41924,0,0,0
2025-07-23T10:01:37.426Z,41925,0,0,0
2025-07-23T10:01:37.919Z,41926,0,0,0
2025-07-23T23:04:14.973Z,41927,0,0,0
2025-07-23T23:09:02.859Z,41929,0,0,0
2025-07-23T10:01:39.330Z,41930,0,0,0
2025-07-23T10:01:39.787Z,41932,0,0,0
2025-07-23T23:02:08.046Z,41938,4,4,0
2025-07-23T23:08:06.966Z,41939,3,5,1
2025-07-23T23:09:10.871Z,41940,0,0,0
2025-07-23T10:01:41.640Z,41941,0,0,0
2025-07-23T10:01:42.105Z,41942,0,0,0
2025-07-23T10:01:42.563Z,41943,0,0,0
2025-07-23T22:29:49.077Z,41889,0,1,0
2025-07-23T10:01:44.271Z,41890,0,0,0
2025-07-23T10:01:44.745Z,41891,2,1,0
2025-07-23T10:01:45.237Z,41892,1,1,0
2025-07-23T22:46:57.028Z,41893,0,0,0
2025-07-23T10:01:46.241Z,41894,0,0,0
2025-07-23T10:01:46.714Z,41895,0,0,0
2025-07-23T10:01:47.192Z,41896,0,0,0
2025-07-23T10:01:47.725Z,41897,0,0,0
2025-07-23T10:01:48.220Z,41898,0,0,0
2025-07-23T10:01:48.757Z,41899,0,0,0
2025-07-23T10:01:49.263Z,41900,0,0,0
2025-07-23T10:01:49.734Z,41901,0,0,0
2025-07-23T10:01:50.202Z,41903,0,0,0
2025-07-23T10:01:50.703Z,41904,0,0,0
2025-07-23T10:01:51.171Z,41905,0,0,0
2025-07-23T10:01:51.649Z,41906,0,0,6
2025-07-23T10:01:52.214Z,41907,64,72,19
2025-07-23T10:01:52.670Z,41908,0,0,0
2025-07-23T10:01:53.126Z,41909,0,0,0
2025-07-23T10:01:53.587Z,41910,1,1,0
2025-07-23T10:01:54.045Z,41911,0,0,0
2025-07-23T23:09:39.289Z,41912,0,0,0
2025-07-23T10:01:54.969Z,41913,0,0,0
2025-07-23T10:01:55.433Z,41914,0,0,0
2025-07-23T10:01:55.894Z,41915,1,1,0
2025-07-23T10:01:56.374Z,41916,1,1,0
2025-07-23T10:01:56.841Z,41917,1,1,0
2025-07-23T10:01:57.346Z,41918,0,0,0
2025-07-23T23:08:10.801Z,41919,2,2,0
2025-07-23T10:01:58.268Z,41920,0,0,0
2025-07-23T10:01:58.741Z,41921,0,0,0
2025-07-23T10:01:59.259Z,41922,0,0,0
2025-07-23T10:02:00.546Z,41851,4,5,0
2025-07-23T10:02:01.051Z,41852,1,4,3
2025-07-23T10:02:01.564Z,41853,0,0,0
2025-07-23T10:02:02.059Z,41854,0,0,0
2025-07-23T10:02:02.579Z,41855,0,0,0
2025-07-23T10:02:03.066Z,41856,0,0,0
2025-07-23T10:02:03.533Z,41857,0,0,0
2025-07-23T10:02:03.987Z,41858,0,0,0
2025-07-23T10:02:04.453Z,41859,4,4,0
2025-07-23T23:07:12.057Z,41860,0,0,0
2025-07-23T22:51:06.483Z,41861,1,1,0
2025-07-23T10:02:05.932Z,41862,0,0,0
2025-07-23T10:02:06.459Z,41863,0,0,0
2025-07-23T10:02:06.937Z,41864,0,0,0
2025-07-23T10:02:07.475Z,41865,0,0,0
2025-07-23T10:02:07.961Z,41866,0,0,0
2025-07-23T10:02:08.443Z,41867,0,0,0
2025-07-23T10:02:08.919Z,41868,0,0,0
2025-07-23T10:02:09.419Z,41869,0,0,0
2025-07-23T10:02:09.905Z,41870,0,0,0
2025-07-23T10:02:10.391Z,41871,0,0,0
2025-07-23T10:02:10.952Z,41872,0,0,0
2025-07-23T10:02:11.451Z,41873,0,0,0
2025-07-23T10:02:11.930Z,41874,0,0,0
2025-07-23T10:02:12.412Z,41875,0,0,0
2025-07-23T10:02:12.901Z,41876,0,0,0
2025-07-23T10:02:13.390Z,41877,0,0,0
2025-07-23T10:02:13.879Z,41878,0,0,0
2025-07-23T10:02:14.344Z,41879,0,0,0
2025-07-23T10:02:14.822Z,41880,1,1,0
2025-07-23T10:02:15.324Z,41881,1,1,0
2025-07-23T10:02:15.817Z,41882,0,0,0
2025-07-23T22:17:34.882Z,41883,0,0,0
2025-07-23T23:10:14.252Z,41884,0,0,0
2025-07-23T23:10:00.950Z,41885,0,0,0
2025-07-23T10:02:17.674Z,41886,0,0,0
2025-07-23T10:02:18.211Z,41887,0,0,0
2025-07-23T10:02:19.507Z,41826,27,38,0
2025-07-23T23:02:54.633Z,41827,0,0,0
2025-07-23T10:02:20.433Z,41828,1,3,0
2025-07-23T10:02:20.910Z,41829,0,0,0
2025-07-23T10:02:21.395Z,41830,0,0,0
2025-07-23T10:02:21.860Z,41831,0,1,0
2025-07-23T10:02:22.342Z,41832,0,0,0
2025-07-23T10:02:22.806Z,41833,0,0,0
2025-07-23T10:02:23.263Z,41834,0,0,0
2025-07-23T10:02:23.758Z,41835,0,0,0
2025-07-23T10:02:24.223Z,41836,0,0,0
2025-07-23T10:02:24.697Z,41837,0,0,0
2025-07-23T10:02:25.199Z,41838,1,1,0
2025-07-23T10:02:25.679Z,41839,0,0,0
2025-12-14T03:58:53.838Z,41840,105,161,17
2025-07-23T10:02:26.740Z,41842,0,0,0
2025-07-23T10:02:27.237Z,41843,0,0,0
2025-07-23T10:02:27.741Z,41844,0,0,0
2025-07-23T10:02:28.207Z,41845,0,0,0
2025-07-23T10:02:28.668Z,41846,0,0,0
2025-07-23T10:02:29.129Z,41847,0,0,0
2025-07-23T10:02:29.591Z,41848,0,0,0
2025-07-23T10:02:30.055Z,41849,0,0,0
2025-07-23T10:02:30.507Z,41850,0,0,0
2025-07-23T22:59:37.859Z,41804,1,1,0
2025-07-23T10:02:32.214Z,41805,0,0,0
2025-07-23T10:02:32.685Z,41806,0,0,0
2025-07-23T10:02:33.168Z,41807,0,0,0
2025-07-23T10:02:33.651Z,41808,0,0,0
2025-07-23T10:02:34.133Z,41809,0,0,0
2025-07-23T10:02:34.620Z,41810,0,0,0
2025-07-23T10:02:35.082Z,41811,0,0,0
2025-07-23T10:02:35.538Z,41812,0,0,0
2025-07-23T10:02:36.023Z,41813,0,0,0
2025-07-23T23:10:03.850Z,41816,2,3,0
2025-07-23T23:10:33.084Z,41817,0,0,0
2025-07-23T10:02:37.482Z,41818,0,0,0
2025-07-23T10:02:37.940Z,41819,0,0,0
2025-07-23T10:02:38.437Z,41820,0,0,0
2025-07-23T10:02:38.900Z,41821,0,0,0
2025-07-23T10:02:39.360Z,41822,0,0,0
2025-07-23T23:10:21.913Z,41823,0,0,0
2025-07-23T22:50:17.992Z,41824,0,0,0
2025-07-23T10:02:41.365Z,41802,7,11,2
2025-07-23T10:02:41.836Z,41803,0,1,0
2025-07-23T10:02:42.946Z,41785,0,0,0
2025-07-23T10:02:43.439Z,41786,0,0,0
2025-07-23T10:02:43.911Z,41787,0,0,0
2025-07-23T10:02:44.379Z,41788,0,0,0
2025-07-23T10:02:44.863Z,41789,0,0,0
2025-07-23T10:02:45.322Z,41790,0,0,0
2025-07-23T10:02:45.780Z,41791,0,0,0
2025-07-23T10:02:46.276Z,41792,2,2,0
2025-07-23T10:02:46.750Z,41793,0,1,0
2025-07-23T23:10:31.164Z,41794,0,0,0
2025-07-23T10:02:47.745Z,41795,0,0,0
2025-07-23T10:02:48.250Z,41796,0,0,0
2025-07-23T10:02:48.775Z,41797,56,83,21
2025-07-23T10:02:49.238Z,41798,0,0,0
2025-07-23T23:09:00.553Z,41799,1,1,0
2025-07-23T10:02:50.169Z,41800,0,0,0
2025-07-23T10:02:50.641Z,41801,1,1,0
2025-07-23T10:02:51.803Z,41777,0,0,0
2025-07-23T10:02:52.286Z,41778,0,0,0
2025-07-23T10:02:52.752Z,41779,2,3,0
2025-07-23T10:02:53.204Z,41780,29,37,0
2025-07-23T23:09:41.681Z,41781,0,0,0
2025-07-23T10:02:54.159Z,41782,0,0,0
2025-07-23T23:09:03.824Z,41783,0,0,0
2025-07-23T10:02:55.145Z,41784,1,1,0
2025-07-23T10:02:56.956Z,41774,0,0,0
2025-07-23T10:02:57.417Z,41775,0,0,0
2025-07-23T10:02:57.889Z,41776,0,0,0
2025-12-14T03:58:54.391Z,41761,203,296,12
2025-07-23T10:02:59.716Z,41762,0,0,0
2025-07-23T10:03:00.227Z,41763,0,0,0
2025-07-23T10:03:00.697Z,41764,0,0,0
2025-07-23T10:03:01.218Z,41765,0,0,0
2025-07-23T10:03:01.708Z,41766,0,0,0
2025-07-23T10:03:02.170Z,41767,1,1,0
2025-07-23T10:03:02.663Z,41768,0,1,0
2025-07-23T10:03:03.153Z,41769,0,0,0
2025-07-23T10:03:03.651Z,41770,0,0,0
2025-07-23T10:03:04.135Z,41771,0,0,0
2025-07-23T10:03:04.596Z,41772,21,32,0
2025-07-23T23:10:19.507Z,41773,2,8,0
2025-07-23T22:59:57.056Z,41733,0,0,1
2025-07-23T10:03:06.818Z,41734,0,0,0
2025-07-23T10:03:07.308Z,41735,0,0,0
2025-07-23T10:03:07.809Z,41736,0,0,0
2025-07-23T10:03:08.279Z,41737,0,0,0
2025-07-23T10:03:08.760Z,41738,0,0,0
2025-07-23T10:03:09.255Z,41739,0,0,0
2025-07-23T10:03:09.730Z,41740,0,0,0
2025-07-23T10:03:10.190Z,41741,0,0,0
2025-07-23T23:07:51.545Z,41742,0,1,0
2025-07-23T10:03:11.204Z,41743,0,0,0
2025-07-23T10:03:11.728Z,41744,0,1,1
2025-07-23T10:03:12.268Z,41745,0,0,0
2025-07-23T10:03:12.736Z,41746,0,0,0
2025-07-23T10:03:13.247Z,41747,0,0,0
2025-07-23T10:03:13.706Z,41748,0,0,0
2025-07-23T10:03:14.162Z,41749,2,2,0
2025-07-23T10:03:14.631Z,41750,5,8,0
2025-07-23T10:03:15.145Z,41751,3,4,2
2025-07-23T10:03:15.652Z,41752,0,0,0
2025-07-23T10:03:16.182Z,41753,0,0,0
2025-07-23T10:03:16.725Z,41754,0,0,0
2025-07-23T10:03:17.193Z,41755,0,0,0
2025-07-23T10:03:17.683Z,41756,1,1,0
2025-07-23T10:03:18.142Z,41757,0,1,0
2025-07-23T10:03:18.599Z,41758,0,0,0
2025-07-23T10:03:19.057Z,41759,0,0,0
2025-07-23T10:03:19.525Z,41760,1,1,0
2025-07-23T10:03:20.714Z,41714,0,0,0
2025-07-23T10:03:21.194Z,41715,0,0,0
2025-07-23T10:03:21.658Z,41716,0,0,0
2025-07-23T10:03:22.115Z,41717,1,3,0
2025-07-23T10:03:22.581Z,41718,0,1,0
2025-07-23T10:03:23.042Z,41719,0,2,0
2025-07-23T10:03:23.574Z,41720,0,1,1
2025-07-23T10:03:24.028Z,41721,0,1,0
2025-07-23T10:03:24.577Z,41722,0,0,0
2025-07-23T10:03:25.037Z,41723,0,1,0
2025-07-23T10:03:25.495Z,41724,0,0,0
2025-07-23T23:10:28.716Z,41725,0,1,0
2025-07-23T10:03:26.450Z,41726,0,0,0
2025-07-23T23:10:21.444Z,41727,0,0,0
2025-07-23T10:03:27.364Z,41728,0,1,0
2025-07-23T10:03:27.840Z,41730,0,0,0
2025-07-23T10:03:28.294Z,41731,0,0,0
2025-07-23T10:03:28.782Z,41732,3,3,5
2025-07-23T10:03:30.141Z,41689,1,2,0
2025-07-23T10:03:30.620Z,41690,1,2,2
2025-07-23T10:03:31.079Z,41691,3,5,0
2025-07-23T10:03:31.547Z,41692,0,0,1
2025-07-23T10:03:32.018Z,41693,0,1,0
2025-07-23T10:03:32.550Z,41694,0,0,0
2025-07-23T22:32:44.615Z,41695,0,0,0
2025-07-23T23:10:25.295Z,41696,0,0,0
2025-07-23T10:03:33.925Z,41697,0,0,0
2025-07-23T10:03:34.402Z,41698,0,0,0
2025-07-23T23:07:39.194Z,41699,1,2,1
2025-07-23T10:03:35.329Z,41700,1,1,0
2025-07-23T10:03:35.798Z,41701,8,10,1
2025-07-23T10:03:36.268Z,41702,1,2,0
2025-07-23T23:10:23.310Z,41703,0,0,0
2025-07-23T23:04:57.605Z,41704,0,0,0
2025-07-23T10:03:37.695Z,41705,0,0,0
2025-07-23T10:03:38.190Z,41706,0,0,0
2025-07-23T10:03:38.734Z,41707,0,0,0
2025-07-23T10:03:39.254Z,41708,0,0,0
2025-07-23T23:08:53.220Z,41709,0,0,0
2025-07-23T10:03:40.268Z,41710,0,0,0
2025-07-23T10:03:40.763Z,41711,0,0,0
2025-07-23T10:03:41.240Z,41712,0,0,0
2025-07-23T10:03:41.785Z,41713,0,0,0
2025-07-23T10:03:42.872Z,41682,0,0,0
2025-07-23T10:03:43.348Z,41683,2,2,0
2025-07-23T10:03:43.812Z,41684,0,0,0
2025-07-23T10:03:44.275Z,41685,0,0,0
2025-07-23T10:03:44.761Z,41686,0,0,0
2025-07-23T10:03:45.237Z,41687,0,0,0
2025-07-23T10:03:45.712Z,41688,0,0,0
2025-07-23T22:18:45.929Z,41668,0,0,0
2025-07-23T10:03:47.488Z,41669,0,0,0
2025-07-23T10:03:47.988Z,41670,3,3,0
2025-07-23T10:03:48.448Z,41671,1,1,0
2025-07-23T10:03:48.928Z,41672,0,0,0
2025-07-23T10:03:49.400Z,41673,0,0,0
2025-07-23T10:03:49.858Z,41674,0,0,0
2025-07-23T10:03:50.350Z,41675,0,0,0
2025-07-23T23:09:11.340Z,41676,0,0,0
2025-07-23T10:03:51.302Z,41678,0,0,0
2025-07-23T22:45:43.605Z,41679,0,0,0
2025-07-23T10:03:52.241Z,41680,0,0,0
2025-07-23T10:03:52.715Z,41681,0,1,0
2025-07-23T22:49:10.121Z,41653,0,0,0
2025-07-23T10:03:54.409Z,41654,0,1,0
2025-07-23T10:03:54.890Z,41655,0,0,0
2025-07-23T10:03:55.355Z,41656,0,0,0
2025-07-23T10:03:55.831Z,41657,0,0,0
2025-07-23T10:03:56.347Z,41658,0,0,0
2025-07-23T10:03:56.834Z,41659,0,0,0
2025-07-23T10:03:57.312Z,41660,0,0,0
2025-07-23T10:03:57.797Z,41661,0,0,0
2025-07-23T10:03:58.265Z,41662,0,0,0
2025-07-23T10:03:58.733Z,41663,0,0,0
2025-07-23T10:03:59.220Z,41664,0,0,0
2025-07-23T10:03:59.718Z,41665,0,0,0
2025-07-23T23:10:05.281Z,41666,0,0,0
2025-07-23T10:04:00.641Z,41667,2,2,0
2025-07-23T23:09:20.742Z,41634,0,0,0
2025-07-23T10:04:02.875Z,41635,0,0,0
2025-07-23T10:04:03.343Z,41636,0,0,0
2025-07-23T10:04:03.833Z,41637,0,0,0
2025-07-23T10:04:04.293Z,41638,0,0,0
2025-07-23T10:04:04.774Z,41639,0,0,0
2025-07-23T10:04:05.240Z,41640,0,0,0
2025-07-23T10:04:05.751Z,41641,0,0,0
2025-07-23T10:04:06.216Z,41642,0,0,0
2025-07-23T10:04:06.671Z,41643,0,0,0
2025-07-23T10:04:07.129Z,41644,3,2,0
2025-07-23T10:04:07.654Z,41645,0,0,0
2025-07-23T10:04:08.163Z,41646,0,0,0
2025-07-23T10:04:08.646Z,41647,0,0,0
2025-07-23T10:04:09.108Z,41648,0,0,0
2025-07-23T10:04:09.620Z,41649,0,0,0
2025-07-23T10:04:10.128Z,41650,0,0,0
2025-07-23T10:04:10.600Z,41651,0,0,0
2025-07-23T23:10:07.646Z,41652,0,0,0
2025-07-23T10:04:12.271Z,41626,0,1,0
2025-07-23T10:04:12.766Z,41627,0,0,0
2025-07-23T10:04:13.239Z,41628,0,0,0
2025-07-23T23:03:23.808Z,41629,0,0,0
2025-07-23T10:04:14.201Z,41630,0,0,0
2025-12-14T03:58:55.057Z,41631,171,233,22
2025-07-23T10:04:15.201Z,41632,0,0,0
2025-07-23T10:04:15.652Z,41633,0,1,0
2025-07-23T23:10:13.741Z,41621,5,11,0
2025-07-23T10:04:17.250Z,41622,8,13,9
2025-07-23T23:09:36.932Z,41623,1,2,0
2025-07-23T10:04:18.223Z,41624,0,0,0
2025-07-23T22:35:30.047Z,41625,0,0,2
2025-07-23T10:04:19.858Z,41597,0,0,0
2025-07-23T10:04:20.393Z,41598,0,0,0
2025-07-23T10:04:20.872Z,41599,0,1,0
2025-07-23T23:00:15.789Z,41600,0,1,0
2025-07-23T10:04:21.854Z,41601,0,0,0
2025-07-23T10:04:22.307Z,41602,1,2,0
2025-07-23T10:04:22.792Z,41603,1,1,0
2025-07-23T10:04:23.259Z,41604,0,1,0
2025-07-23T10:04:23.737Z,41605,1,1,0
2025-07-23T10:04:24.206Z,41606,1,1,0
2025-07-23T10:04:24.659Z,41616,0,0,0
2025-07-23T10:04:25.162Z,41617,4,7,1
2025-07-23T10:04:25.639Z,41618,0,1,0
2025-07-23T10:04:26.124Z,41620,0,0,0
2025-07-23T10:04:27.493Z,41579,2,3,0
2025-07-23T10:04:27.975Z,41580,0,0,0
2025-07-23T10:04:28.468Z,41581,1,1,2
2025-07-23T23:09:24.574Z,41582,0,0,0
2025-07-23T10:04:29.427Z,41583,0,0,0
2025-07-23T10:04:29.882Z,41584,1,1,0
2025-07-23T22:15:48.109Z,41585,0,1,0
2025-07-23T10:04:30.851Z,41586,24,41,11
2025-07-23T23:09:55.168Z,41587,6,9,2
2025-07-23T10:04:31.785Z,41588,1,1,0
2025-07-23T10:04:32.234Z,41589,0,0,0
2025-07-23T10:04:32.685Z,41590,0,0,0
2025-07-23T10:04:33.144Z,41591,0,0,0
2025-07-23T10:04:33.612Z,41592,0,0,0
2025-07-23T10:04:34.087Z,41593,0,0,0
2025-07-23T10:04:34.562Z,41594,0,0,0
2025-07-23T10:04:35.042Z,41595,0,0,0
2025-07-23T10:04:35.542Z,41596,0,0,0
2025-07-23T10:04:36.641Z,41572,2,6,3
2025-07-23T10:04:37.101Z,41573,0,0,0
2025-07-23T10:04:37.557Z,41574,0,0,0
2025-07-23T10:04:38.044Z,41575,0,0,0
2025-07-23T23:10:14.721Z,41576,0,0,0
2025-07-23T10:04:39.009Z,41577,0,0,0
2025-07-23T10:04:39.499Z,41578,0,0,0
2025-07-23T10:04:40.717Z,41553,0,0,0
2025-07-23T10:04:41.196Z,41554,0,0,0
2025-07-23T10:04:41.662Z,41555,0,0,0
2025-07-23T10:04:42.165Z,41556,0,1,1
2025-07-23T10:04:42.669Z,41557,0,0,0
2025-07-23T10:04:43.139Z,41558,0,0,0
2025-07-23T10:04:43.610Z,41559,0,0,0
2025-07-23T10:04:44.084Z,41560,0,0,0
2025-07-23T23:08:41.406Z,41561,0,2,0
2025-07-23T10:04:45.039Z,41562,0,1,0
2025-07-23T23:09:25.978Z,41563,0,0,0
2025-07-23T10:04:46.033Z,41566,0,0,1
2025-07-23T10:04:46.486Z,41567,0,0,0
2025-07-23T10:04:46.951Z,41568,1,1,0
2025-07-23T10:04:47.410Z,41569,1,3,0
2025-07-23T22:56:40.952Z,41570,0,0,0
2025-07-23T23:09:54.678Z,41571,0,0,0
2025-07-23T23:10:09.998Z,41526,1,1,0
2025-07-23T10:04:50.231Z,41527,2,3,0
2025-07-23T10:04:50.691Z,41528,0,0,0
2025-07-23T10:04:51.169Z,41529,4,4,0
2025-07-23T10:04:51.652Z,41530,4,3,1
2025-07-23T10:04:52.126Z,41531,8,10,2
2025-07-23T10:04:52.588Z,41532,5,6,0
2025-07-23T10:04:53.043Z,41533,0,0,0
2025-07-23T10:04:53.506Z,41534,0,0,0
2025-07-23T10:04:54.037Z,41535,0,0,0
2025-07-23T10:04:54.499Z,41536,0,0,0
2025-07-23T10:04:54.975Z,41537,0,0,0
2025-07-23T10:04:55.446Z,41538,0,0,0
2025-07-23T10:04:55.969Z,41539,0,0,0
2025-07-23T10:04:56.459Z,41540,0,0,0
2025-07-23T10:04:56.939Z,41541,0,0,0
2025-07-23T10:04:57.432Z,41542,0,0,0
2025-07-23T10:04:57.911Z,41543,0,0,0
